pubchem_id,common_name,inchi,smile,sulfur,bitter,fruity,herbal,floral,green,woody,flavor_profile
325,4-isopropylbenzyl alcohol,"InChI=1S/C10H14O/c1-8(2)10-5-3-9(7-11)4-6-10/h3-6,8,11H,7H2,1-2H3",CC(C)C1=CC=C(C=C1)CO,0,0,0,1,0,0,1,"['spicy', 'herb', 'herbal', 'leather', 'caraway', 'strong', 'wood', 'cumin']"
7921,gamma-Valerolactone,"InChI=1S/C5H8O2/c1-4-2-3-5(6)7-4/h4H,2-3H2,1H3",CC1CCC(=O)O1,0,0,0,1,0,0,1,"['tobacco', 'warm', 'herbal', 'cocoa', 'sweet', 'woody']"
6427135,p-Menthene-8-thiol,"InChI=1S/C10H18S/c1-8-4-6-9(7-5-8)10(2,3)11/h4,9,11H,5-7H2,1-3H3",CC1=CCC(CC1)C(C)(C)S,1,0,0,0,0,0,1,"['resinous', 'sulfury', 'aromatic', 'woody', 'naphthyl', 'grapefruit']"
6436344,"2-Pentenoic acid, 2-methyl-, (2Z)-","InChI=1S/C6H10O2/c1-3-4-5(2)6(7)8/h4H,3H2,1-2H3,(H,7,8)/b5-4-",CCC=C(C)C(=O)O,0,0,1,0,0,0,1,"['acid', 'sweaty', 'jam', 'strawberry', 'woody', 'fruity', 'dry']"
5375218,beta methyl ionone,"InChI=1S/C14H22O/c1-5-12(15)8-9-13-11(2)7-6-10-14(13,3)4/h8-9H,5-7,10H2,1-4H3/b9-8+",CCC(=O)C=CC1=C(CCCC1(C)C)C,0,0,0,0,1,0,1,"['floral', 'woody']"
6857681,beta-SANTALOL,"InChI=1S/C15H24O/c1-11(10-16)5-4-8-15(3)12(2)13-6-7-14(15)9-13/h5,13-14,16H,2,4,6-10H2,1,3H3/b11-5-/t13-,14+,15+/m1/s1",CC(=CCCC1(C2CCC(C2)C1=C)C)CO,0,0,0,0,0,0,1,['woody']
11041412,UNII-4IM7ND375U,"InChI=1S/C11H20O2/c1-3-5-6-7-8-9-10-13-11(12)4-2/h5-6H,3-4,7-10H2,1-2H3/b6-5-",CCC=CCCCCOC(=O)CC,0,0,0,0,0,1,1,"['apple', 'banana', 'watermelon', 'woody', 'leaf', 'green']"
3314,eugenol,"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3,5-7,11H,1,4H2,2H3",COC1=C(C=CC(=C1)CC=C)O,0,0,0,0,0,0,1,"['clove', 'sweet', 'woody', 'honey', 'spicy', 'cinnamon']"
64685,Borneol,"InChI=1S/C10H18O/c1-9(2)7-4-5-10(9,3)8(11)6-7/h7-8,11H,4-6H2,1-3H3",CC1(C2CCC1(C(C2)O)C)C,0,0,0,0,0,0,1,"['woody', 'pine', 'camphor']"
521380,"Naphthalene, 1,2,4a,5,8,8a-hexahydro-4,7-dimethyl-1-(1-methylethyl)-","InChI=1S/C15H24/c1-10(2)13-8-6-12(4)14-7-5-11(3)9-15(13)14/h5-6,10,13-15H,7-9H2,1-4H3",CC1=CCC2C(C1)C(CC=C2C)C(C)C,0,0,0,0,0,1,1,"['woody', 'green']"
324224,.beta.-Bourbonene,"InChI=1S/C15H24/c1-9(2)11-7-8-15(4)12-6-5-10(3)13(12)14(11)15/h9,11-14H,3,5-8H2,1-2,4H3",CC(C)C1CCC2(C1C3C2CCC3=C)C,0,0,0,1,0,0,1,"['woody', 'herbal', 'herb']"
5352481,"5,6-Epoxy-beta-ionone","InChI=1S/C13H20O2/c1-10(14)6-9-13-11(2,3)7-5-8-12(13,4)15-13/h6,9H,5,7-8H2,1-4H3/b9-6+",CC(=O)C=CC12C(CCCC1(O2)C)(C)C,0,0,1,0,0,0,1,"['berry', 'powdery', 'fruit', 'sweet', 'woody', 'fruity', 'wood', 'orris', 'violet']"
12306047,alpha-Muurolene,"InChI=1S/C15H24/c1-10(2)13-8-6-12(4)14-7-5-11(3)9-15(13)14/h6,9-10,13-15H,5,7-8H2,1-4H3/t13-,14+,15-/m0/s1",CC1=CC2C(CC1)C(=CCC2C(C)C)C,0,0,0,0,0,0,1,"['wood', 'woody']"
22311,Dipentene,"InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4,10H,1,5-7H2,2-3H3",CC1=CCC(CC1)C(=C)C,0,0,0,1,0,0,1,"['lemon', 'citrus', 'orange', 'herbal', 'woody', 'terpene', 'citric', 'camphor']"
91354,Aromadendrene,"InChI=1S/C15H24/c1-9-6-8-12-14(15(12,3)4)13-10(2)5-7-11(9)13/h10-14H,1,5-8H2,2-4H3",CC1CCC2C1C3C(C3(C)C)CCC2=C,0,0,0,0,0,0,1,"['wood', 'woody']"
102604,Citronellylacetone,"InChI=1S/C13H24O/c1-11(2)7-5-8-12(3)9-6-10-13(4)14/h7,12H,5-6,8-10H2,1-4H3",CC(CCCC(=O)C)CCC=C(C)C,0,0,0,0,1,0,1,"['rose', 'floral', 'sweet', 'woody', 'balsam']"
5281515,Beta-Caryophyllene,"InChI=1S/C15H24/c1-11-6-5-7-12(2)13-10-15(3,4)14(13)9-8-11/h6,13-14H,2,5,7-10H2,1,3-4H3/b11-6+/t13-,14-/m1/s1",CC1=CCCC(=C)C2CC(C2CC1)(C)C,0,0,0,0,0,0,1,"['spice', 'clove', 'sweet', 'woody', 'wood', 'dry']"
595928,"4-Methyl-2-phenyl-1,3-dioxolane","InChI=1S/C10H12O2/c1-8-7-11-10(12-8)9-5-3-2-4-6-9/h2-6,8,10H,7H2,1H3",CC1COC(O1)C2=CC=CC=C2,0,1,0,0,0,0,1,"['naphthalic', 'bitter', 'narcissus', 'sweet', 'woody']"
14104,Thymol methyl ether,"InChI=1S/C11H16O/c1-8(2)10-6-5-9(3)7-11(10)12-4/h5-8H,1-4H3",CC1=CC(=C(C=C1)C(C)C)OC,0,0,0,0,0,0,1,"['smoky', 'woody', 'burnt']"
126,4-hydroxybenzaldehyde,"InChI=1S/C7H6O2/c8-5-6-1-3-7(9)4-2-6/h1-5,9H",C1=CC(=CC=C1C=O)O,0,0,0,0,0,0,1,"['woody', 'sweet', 'balsam', 'nutty', 'almond']"
5281553,Ocimene,"InChI=1S/C10H16/c1-5-10(4)8-6-7-9(2)3/h5,7-8H,1,6H2,2-4H3/b10-8+",CC(=CCC=C(C)C=C)C,0,0,0,1,0,1,1,"['citrus', 'herbal', 'sweet', 'woody', 'tropical', 'terpene', 'herb', 'green']"
6544,Isophorone,"InChI=1S/C9H14O/c1-7-4-8(10)6-9(2,3)5-7/h4H,5-6H2,1-3H3",CC1=CC(=O)CC(C1)(C)C,0,0,1,0,0,1,1,"['cooling', 'tobacco', 'cedarwood', 'leather', 'musty', 'woody', 'sweet', 'fruity', 'camphoraceous', 'camphor', 'green']"
159055,D-Camphor,"InChI=1S/C10H16O/c1-9(2)7-4-5-10(9,3)8(11)6-7/h7H,4-6H2,1-3H3/t7-,10+/m1/s1",CC1(C2CCC1(C(=O)C2)C)C,0,1,0,1,0,0,1,"['phenolic', 'minty', 'camphor', 'medicinal', 'herbal', 'woody', 'bitter']"
5363876,27185-77-9,"InChI=1S/C13H18O2/c1-9(14)5-6-11-10(2)12(15)7-8-13(11,3)4/h5-6H,7-8H2,1-4H3/b6-5+",CC1=C(C(CCC1=O)(C)C)C=CC(=O)C,0,0,0,0,0,0,1,"['wood', 'woody']"
6431015,Cedr-8-ene,"InChI=1S/C15H24/c1-10-7-8-15-9-12(10)14(3,4)13(15)6-5-11(15)2/h7,11-13H,5-6,8-9H2,1-4H3/t11-,12+,13+,15+/m1/s1",CC1CCC2C13CC=C(C(C3)C2(C)C)C,0,0,0,0,0,0,1,"['sweet', 'woody', 'fresh', 'cedar']"
5367807,Angelic Acid Isobutyl Ester,"InChI=1S/C9H16O2/c1-5-8(4)9(10)11-6-7(2)3/h5,7H,6H2,1-4H3/b8-5-",CC=C(C)C(=O)OCC(C)C,0,0,0,1,0,1,1,"['cooling', 'herbal', 'caraway', 'woody', 'sweet', 'celery', 'spicy', 'green']"
103005,3407-42-9,"InChI=1S/C16H28O/c1-10-14-8-12(16(10,2)3)9-15(14)11-5-4-6-13(17)7-11/h10-15,17H,4-9H2,1-3H3",CC1C2CC(C1(C)C)CC2C3CCCC(C3)O,0,0,0,0,0,0,1,"['woody', 'sweet', 'sandalwood', 'clean']"
21159022,CID 21159022,"InChI=1S/C15H24/c1-11-6-5-7-12(2)10-14-13(9-8-11)15(14,3)4/h6,10,13-14H,5,7-9H2,1-4H3/b11-6-,12-10-",CC1=CCCC(=CC2C(C2(C)C)CC1)C,0,0,0,0,0,1,1,"['wood', 'woody', 'green']"
5892299,UNII-4D11GWS2D2,"InChI=1S/C10H18O/c1-8(2)5-6-10(7-11)9(3)4/h6-9H,5H2,1-4H3/b10-6+",CC(C)CC=C(C=O)C(C)C,0,0,0,1,0,1,1,"['herbal', 'tomato', 'woody', 'blueberry', 'lavender', 'green']"
10231,Dillapiole,"InChI=1S/C12H14O4/c1-4-5-8-6-9-11(16-7-15-9)12(14-3)10(8)13-2/h4,6H,1,5,7H2,2-3H3",COC1=C(C2=C(C=C1CC=C)OCO2)OC,0,0,0,0,0,0,1,"['wood', 'spice']"
5634,10-Undecenoic Acid,"InChI=1S/C11H20O2/c1-2-3-4-5-6-7-8-9-10-11(12)13/h2H,1,3-10H2,(H,12,13)",C=CCCCCCCCCC(=O)O,0,0,0,0,0,0,1,"['sweet', 'woody']"
11264589,Isobornyl isobutyrate,"InChI=1S/C14H24O2/c1-9(2)12(15)16-11-8-10-6-7-14(11,5)13(10,3)4/h9-11H,6-8H2,1-5H3/t10-,11-,14+/m0/s1",CC(C)C(=O)OC1CC2CCC1(C2(C)C)C,0,0,0,1,0,0,1,"['herbal', 'fir needle', 'earthy', 'woody', 'balsam', 'spicy']"
6427076,"3,6-Dimethyl-3,3a,4,5-tetrahydrobenzofuran-2(7aH)-one","InChI=1S/C10H14O2/c1-6-3-4-8-7(2)10(11)12-9(8)5-6/h5,7-9H,3-4H2,1-2H3",CC1C2CCC(=CC2OC1=O)C,0,0,0,0,0,0,1,"['sweet', 'woody', 'spicy']"
5144,safrole,"InChI=1S/C10H10O2/c1-2-3-8-4-5-9-10(6-8)12-7-11-9/h2,4-6H,1,3,7H2",C=CCC1=CC2=C(C=C1)OCO2,0,0,0,0,1,0,1,"['spice', 'warm', 'floral', 'sassafrass', 'sweet', 'woody', 'anise', 'spicy']"
7460,Alpha-Phellandrene,"InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4-6,8,10H,7H2,1-3H3",CC1=CCC(C=C1)C(C)C,0,0,0,1,0,1,1,"['mint', 'citrus', 'peppery', 'spice', 'herbal', 'turpentine', 'woody', 'terpene', 'green']"
7175,Propyl 4-hydroxybenzoate,"InChI=1S/C10H12O3/c1-2-7-13-10(12)8-3-5-9(11)6-4-8/h3-6,11H,2,7H2,1H3",CCCOC(=O)C1=CC=C(C=C1)O,0,0,0,0,0,0,1,"['burnt', 'smoky', 'sweet', 'woody', 'hawthorn']"
7895,2-Pentanone,"InChI=1S/C5H10O/c1-3-4-5(2)6/h3-4H2,1-2H3",CCCC(=O)C,0,0,1,0,0,0,1,"['potato', 'alcohol', 'ether', 'ethereal', 'wine', 'banana', 'fishy', 'fruit', 'sweet', 'woody', 'fruity']"
551084,4883-60-7,"InChI=1S/C9H14O2/c1-6-4-9(2,3)5-7(10)8(6)11/h11H,4-5H2,1-3H3",CC1=C(C(=O)CC(C1)(C)C)O,0,0,0,0,0,0,1,"['tobacco', 'powdery', 'phenolic', 'woody', 'clean', 'nutty', 'spicy', 'dry']"
3776,isopropanol,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",CC(C)O,0,1,0,0,0,0,1,"['woody', 'bitter', 'musty', 'alcohol']"
7304,1-Methyl-1H-pyrrole,"InChI=1S/C5H7N/c1-6-4-2-3-5-6/h2-5H,1H3",CN1C=CC=C1,0,0,0,1,0,0,1,"['smoky', 'powerful', 'herbal', 'woody']"
6427788,UNII-89JV2MJ158,"InChI=1S/C10H18O2/c1-5-10(4)7-6-8(11)9(2,3)12-10/h5,8,11H,1,6-7H2,2-4H3/t8-,10-/m1/s1",CC1(C(CCC(O1)(C)C=C)O)C,0,0,0,0,0,0,1,['woody']
261,butyraldehyde,"InChI=1S/C4H8O/c1-2-3-4-5/h4H,2-3H2,1H3",CCCC=O,0,0,1,0,1,1,1,"['bready', 'chocolate', 'creamy', 'pear', 'vegetable', 'fatty', 'earthy', 'woody', 'pungent', 'nutty', 'wine_like', 'meaty', 'spicy', 'citrus', 'herbaceous', 'green', 'apple', 'floral', 'musty', 'cocoa', 'fruity', 'malty']"
519709,Ethyl 2-mercaptopropionate,"InChI=1S/C5H10O2S/c1-3-7-5(6)4(2)8/h4,8H,3H2,1-2H3",CCOC(=O)C(C)S,0,0,1,0,1,1,1,"['sulfur', 'citrus', 'wine_like', 'vegetable', 'sulfury', 'grape', 'fatty', 'floral', 'earthy', 'woody', 'fruity', 'herbaceous', 'nutty', 'meaty', 'spicy', 'green']"
1742211,Caryophyllene oxide,"InChI=1S/C15H24O/c1-10-5-6-13-15(4,16-13)8-7-12-11(10)9-14(12,2)3/h11-13H,1,5-9H2,2-4H3/t11-,12-,13+,15-/m1/s1",CC1(CC2C1CCC3(C(O3)CCC2=C)C)C,0,0,0,0,0,0,1,"['spicy', 'spice', 'fresh', 'sweet', 'woody', 'herb', 'dry']"
10582,Myrtenol,"InChI=1S/C10H16O/c1-10(2)8-4-3-7(6-11)9(10)5-8/h3,8-9,11H,4-6H2,1-2H3",CC1(C2CC=C(C1C2)CO)C,0,0,0,0,0,0,1,"['mint', 'medical', 'woody', 'sweet', 'balsam', 'pine']"
5275726,5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)tetradecan-3-one,"InChI=1S/C21H34O4/c1-3-4-5-6-7-8-9-10-18(22)16-19(23)13-11-17-12-14-20(24)21(15-17)25-2/h12,14-15,18,22,24H,3-11,13,16H2,1-2H3",CCCCCCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O,0,0,0,0,0,0,1,"['woody', 'musk']"
5282108,Alpha-Ionone,"InChI=1S/C13H20O/c1-10-6-5-9-13(3,4)12(10)8-7-11(2)14/h6-8,12H,5,9H2,1-4H3/b8-7+",CC1=CCCC(C1C=CC(=O)C)(C)C,0,0,1,0,1,0,1,"['floral', 'sweet', 'woody', 'tropical', 'fruity', 'wood', 'orris', 'raspberry', 'violet']"
518472,Bornyl formate,"InChI=1S/C11H18O2/c1-10(2)8-4-5-11(10,3)9(6-8)13-7-12/h7-9H,4-6H2,1-3H3",CC1(C2CCC1(C(C2)OC=O)C)C,0,0,0,1,0,1,1,"['herbal', 'medical', 'green', 'earthy', 'musty', 'woody', 'earth', 'balsam', 'pine', 'camphor']"
